20191024-cam20exp1,00178,0.820,0.037,0.944,0.422,1,0
cam20-p2p-2,00981,0.541,0.325,0.743,0.987,1,0
cam20-p2p-2,00891,0.642,0.377,0.902,0.976,1,0
cam20-p2p-2,00991,0.823,0.214,0.944,0.525,1,0
cam20-xfr-2,00054,0.466,0.210,0.682,0.903,-1,0
20190416-cam20exp3,00276,0.597,0.128,0.774,0.537,2,0
Ecivp8t3MdY,1699,0.621,0.474,0.755,0.959,3,228
_ithRWANKB0,1396,0.816,0.534,1.000,1.000,3,607
20191024-cam20exp1,00425,0.816,0.252,0.942,0.636,2,0
bAVXp1oGjHA,1348,0.266,0.283,0.472,0.655,3,169
cam20-xfr-2,00750,0.751,0.232,0.870,0.610,2,0
20191024-cam20exp3,00244,0.552,0.183,0.722,0.581,2,0
QaIMUi-elFo,1241,0.339,0.090,0.693,0.861,3,171
jqZpiHlJUig,0923,0.458,0.153,0.561,0.878,3,19
20191024-cam20exp1,00118,0.375,0.000,0.478,0.398,3,0
fNcxxBjEOgw,1243,0.137,0.031,1.000,0.989,3,235
20191024-cam20exp1,00148,0.580,0.557,0.753,0.991,3,0
cam20-xfr-2,00730,0.807,0.217,0.922,0.612,-1,0
cam20-p2p-2,00886,0.881,0.327,1.000,0.585,1,0
yvgCGJ6vfkY,1203,0.575,0.253,0.961,0.956,3,255
cam20-p2p-2,00991,0.896,0.294,0.995,0.534,1,0
QaIMUi-elFo,1663,0.113,0.198,0.477,0.991,3,308
U_WzY2k8IBM,1042,0.320,0.132,0.953,0.894,3,79
20190416-cam20exp1,00041,0.378,0.000,0.498,0.366,3,0
20190416-cam20exp3,00084,0.612,0.150,0.737,0.508,3,0
cam20-xfr-2,00791,0.643,0.164,0.765,0.588,2,0
cam20-xfr-2,00471,0.759,0.216,0.924,0.658,2,0
20191024-cam20exp1,00242,0.517,0.016,0.655,0.515,3,0
cWYJHb25EVs,1222,0.372,0.305,0.824,0.990,3,160
20191024-cam20exp1,00105,0.647,0.175,0.785,0.574,2,0
20191024-cam20exp1,00447,0.407,0.104,0.569,0.512,2,0
20190416-cam20exp3,00066,0.396,0.004,0.528,0.369,3,0
KIy2a-nejxg,1775,0.139,0.000,0.981,0.989,3,417
cam20-p2p-2,00890,0.714,0.422,0.955,0.954,1,0
20191024-cam20exp3,00121,0.574,0.086,0.696,0.433,1,0
cam20-p2p-2,00935,0.564,0.082,0.709,0.430,1,0
cam20-xfr-2,00076,0.604,0.256,0.767,0.857,2,0
cam20-xfr-2,00578,0.856,0.327,1.000,0.658,2,0
20191024-cam20exp2,00213,0.764,0.249,0.918,0.597,2,0
cam20-p2p-2,00924,0.684,0.115,0.801,0.440,1,0
N7baJsMszJ0,1328,0.434,0.056,0.613,0.909,3,479
cam20-xfr-2,00160,0.499,0.141,0.675,0.630,-1,0
Vmef_8MY46w,0905,0.742,0.287,0.994,0.922,3,3
cam20-xfr-2,00285,0.659,0.342,0.846,0.895,-1,0
20190416-cam20exp2,00204,0.532,0.099,0.690,0.535,2,0
cam20-p2p-1,00303,0.789,0.022,0.907,0.430,3,0
cam20-xfr-2,00144,0.629,0.281,0.796,0.848,-1,0
20190416-cam20exp1,00203,0.395,0.324,0.749,0.579,3,0
20191024-cam20exp2,00004,0.385,0.000,0.498,0.361,3,0
cam20-p2p-2,00926,0.671,0.122,0.807,0.453,1,0
20190416-cam20exp2,00159,0.556,0.247,0.682,0.530,2,0
cam20-xfr-2,00512,0.833,0.422,0.999,0.927,-1,0
cam20-xfr-2,00358,0.595,0.144,0.761,0.581,2,0
HJzgJ9ZjvJk,1278,0.022,0.279,0.457,0.795,3,175
7YpF6DntOYw,1594,0.203,0.183,0.353,0.735,3,358
20190416-cam20exp3,00243,0.579,0.079,0.724,0.535,2,0
cam20-xfr-2,00311,0.644,0.223,0.867,0.603,2,0
cam20-p2p-2,01001,0.797,0.186,0.922,0.497,1,0
cam20-xfr-2,00458,0.796,0.216,0.950,0.612,-1,0
cam20-xfr-2,00639,0.735,0.206,0.930,0.636,-1,0
20191024-cam20exp3,00282,0.520,0.161,0.658,0.552,2,0
cam20-p2p-1,00251,0.660,0.000,0.796,0.349,1,0
20191024-cam20exp1,00397,0.412,0.006,0.559,0.398,3,0
20190416-cam20exp3,00167,0.727,0.199,0.886,0.601,3,0
cam20-p2p-1,00010,0.816,0.121,0.939,0.486,1,0
cam20-xfr-2,00152,0.620,0.115,0.783,0.630,-1,0
1ReZIMmD_8E,1192,0.574,0.493,0.997,0.994,3,77
20190416-cam20exp3,00084,0.566,0.497,0.754,0.992,3,0
cam20-p2p-2,00392,0.715,0.212,0.872,0.503,1,0
20191024-cam20exp2,00245,0.676,0.206,0.828,0.582,2,0
cam20-p2p-2,00998,0.537,0.064,0.691,0.422,1,0
9bK05eBt1GM,1298,0.292,0.114,0.976,0.929,3,221
zR725veL-DI,1257,0.250,0.121,0.695,0.985,3,148
20190416-cam20exp2,00212,0.453,0.128,0.653,0.517,2,0
cam20-p2p-2,00925,0.676,0.115,0.814,0.466,1,0
cam20-xfr-2,00392,0.777,0.170,0.918,0.594,-1,0
cam20-xfr-2,00500,0.817,0.205,0.990,0.605,-1,0
Ie35yEssHko,1057,0.119,0.459,0.288,0.672,3,80
20190416-cam20exp3,00356,0.469,0.144,0.718,0.525,2,0
vfjywN5CN0Y,1580,0.152,0.229,0.268,0.490,3,174
GBXK_SyfisM,0941,0.492,0.294,0.852,0.783,3,7
20191024-cam20exp1,00240,0.679,0.298,0.839,0.609,3,0
20190416-cam20exp1,00168,0.705,0.119,0.904,0.482,1,0
cam20-xfr-2,00008,0.560,0.095,0.700,0.577,2,0
20191024-cam20exp1,00178,0.724,0.011,0.841,0.347,1,0
Ie35yEssHko,1498,0.461,0.433,0.865,0.985,3,233
20190416-cam20exp1,00089,0.748,0.214,0.899,0.614,3,0
cam20-xfr-2,00083,0.515,0.086,0.673,0.534,2,0
20191024-cam20exp1,00107,0.646,0.177,0.769,0.579,2,0
20190416-cam20exp2,00112,0.440,0.512,0.724,0.980,3,0
ri4P2enZT9o,0947,0.711,0.635,0.770,0.840,3,12
0f39OWEqJ24,1442,0.052,0.047,0.967,0.995,3,207
cam20-xfr-2,00509,0.799,0.433,0.972,0.967,2,0
cam20-p2p-2,00336,0.657,0.000,0.800,0.281,1,0
20191024-cam20exp3,00133,0.803,0.218,0.903,0.658,2,0
20191024-cam20exp2,00115,0.844,0.034,0.975,0.416,3,0
cam20-p2p-2,01144,0.769,0.166,0.905,0.484,1,0
cam20-p2p-1,00280,0.680,0.000,0.784,0.334,3,0
