20191024-cam20exp1,00012,0.403,0.005,0.520,0.378,3,0
cam20-p2p-2,00187,0.624,0.155,0.790,0.479,1,0
v0L-WkMO3s4,1612,0.350,0.134,0.617,0.987,3,367
cam20-p2p-2,01213,0.643,0.172,0.783,0.440,2,0
IKdBLciu_-A,1226,0.165,0.046,0.749,0.918,2,203
1ReZIMmD_8E,1424,0.452,0.226,0.871,0.954,1,233
aRbLw-dU2XY,1008,0.340,0.254,0.505,0.802,1,34
20190416-cam20exp1,00233,0.559,0.084,0.711,0.464,1,0
phrYEKv0rmw,1759,0.189,0.098,0.632,0.982,1,562
9QbzS8bZXFE,1645,0.000,0.120,0.307,0.902,3,179
20190416-cam20exp1,00050,0.007,0.314,0.189,0.784,3,0
20191024-cam20exp2,00428,0.477,0.003,0.595,0.377,3,0
Ma2hgTmveKQ,1332,0.581,0.191,0.858,0.982,3,170
tNpZtigMc4g,0969,0.199,0.217,0.295,0.689,2,15
20191024-cam20exp1,00353,0.691,0.002,0.798,0.302,3,0
-OyDO1g74vc,1548,0.507,0.129,0.831,0.701,1,162
dgLApPvmfBE,1713,0.264,0.000,0.575,0.974,3,384
_mAfwH6i90E,1572,0.023,0.047,0.625,1.000,3,524
20190416-cam20exp2,00036,0.374,0.002,0.498,0.344,3,0
20190416-cam20exp1,00089,0.643,0.139,0.794,0.548,3,0
U_WzY2k8IBM,1338,0.184,0.176,0.709,0.879,2,208
cam20-p2p-2,00924,0.546,0.093,0.709,0.439,2,0
K_SpqDJnlps,1731,0.097,0.109,0.832,0.989,3,436
C3qk4yAMANk,1475,0.239,0.070,0.451,0.872,2,391
Hi8QeP_VPu0,1414,0.279,0.070,0.992,0.991,1,171
cam20-p2p-2,01166,0.858,0.272,0.988,0.550,1,0
HVAmkvLrthQ,1032,0.285,0.243,0.558,0.819,3,109
BCiuXAuCKAU,1718,0.833,0.089,0.998,0.823,1,328
sUVhd0YTKgw,1796,0.005,0.212,0.494,0.993,2,631
1ReZIMmD_8E,1459,0.495,0.117,0.914,0.994,2,239
HKjR70GCRPE,1429,0.032,0.014,0.357,0.969,2,301
cam20-p2p-2,00315,0.886,0.133,0.988,0.397,2,0
P60OxWahxBQ,1022,0.158,0.386,0.295,0.735,3,87
7YpF6DntOYw,1488,0.575,0.165,0.862,0.945,1,290
2FIHxnZKg6A,1226,0.074,0.321,0.502,0.850,1,127
20191024-cam20exp2,00052,0.589,0.000,0.719,0.334,3,0
rUYsoIIE37A,1486,0.362,0.219,0.597,0.565,1,482
rJKeqfTlAeY,0961,0.010,0.049,0.163,0.952,3,7
oITFHwzfw_k,1358,0.333,0.279,0.807,0.816,1,369
cam20-p2p-2,00793,0.707,0.395,0.913,0.958,2,0
ri4P2enZT9o,1777,0.216,0.095,0.572,0.961,2,190
1ReZIMmD_8E,1341,0.311,0.607,0.634,0.992,2,213
cam20-p2p-1,00235,0.410,0.000,0.574,0.340,1,0
20190416-cam20exp1,00168,0.831,0.252,0.957,0.546,1,0
cam20-p2p-2,01084,0.504,0.064,0.665,0.428,2,0
rk8Xm0EAOWs,1341,0.228,0.125,0.982,0.893,3,193
xO4ABy2iOQA,1480,0.685,0.227,0.786,0.545,3,375
HVAmkvLrthQ,1124,0.244,0.227,0.791,0.789,3,165
cam20-p2p-2,01173,0.476,0.101,0.644,0.395,2,0
cam20-p2p-2,01082,0.651,0.172,0.792,0.442,1,0
fD6VkIRlIRI,1711,0.450,0.073,0.941,0.815,2,323
20191024-cam20exp2,00032,0.557,0.000,0.669,0.357,3,0
20191024-cam20exp2,00250,0.716,0.006,0.830,0.334,3,0
E7JcKooKVsM,1357,0.542,0.149,0.793,0.783,3,139
0f39OWEqJ24,1281,0.143,0.089,0.964,0.975,2,144
cam20-p2p-1,00226,0.417,0.006,0.553,0.294,1,0
cam20-p2p-2,01025,0.663,0.132,0.804,0.442,2,0
Db19rWN5BGo,1426,0.213,0.189,0.355,0.691,3,276
fNcxxBjEOgw,0964,0.667,0.017,0.996,0.993,2,28
CrlfWnsS7ac,1437,0.001,0.049,0.440,0.975,2,215
XglAvHaEtHY,1222,0.004,0.213,0.356,0.834,3,357
cam20-p2p-2,00441,0.728,0.004,0.869,0.292,1,0
3IOE-Q3UWdA,0918,0.871,0.220,0.992,0.570,3,11
3IOE-Q3UWdA,0993,0.646,0.292,0.808,0.959,3,102
cam20-p2p-1,00002,0.634,0.040,0.857,0.413,1,0
