9bK05eBt1GM,0935,0.268,0.516,0.349,0.709,3,59
cam13-p2p-2,00005,0.533,0.472,0.902,1.000,3,0
HV0H6oc4Kvs,1462,0.245,0.070,0.844,0.984,3,103
cam13-xfr-1,00629,0.714,0.000,0.934,0.313,3,0
XF87VL5T0aA,0979,0.151,0.352,0.576,0.827,3,10
tNpZtigMc4g,1044,0.018,0.006,0.415,0.984,3,83
cam13-xfr-1,00749,0.009,0.534,0.265,0.992,3,0
2E_e8JlvTlg,1264,0.109,0.090,0.897,0.989,3,156
N5UD8FGzDek,0908,0.581,0.300,0.685,0.583,3,9
cc4y-yYm5Ao,1391,0.328,0.185,0.885,0.973,3,118
uq_HBsvP548,1746,0.604,0.178,0.693,0.377,3,907
qsTqtWVVSLM,1009,0.000,0.053,0.271,0.991,3,26
qBUu7cy-5Iw,0989,0.039,0.088,0.598,0.997,3,38
z3kgrh0L_80,1092,0.000,0.021,0.380,0.991,3,55
UsLnxI_zGpY,1243,0.578,0.246,0.942,0.987,3,263
CrlfWnsS7ac,1468,0.538,0.141,0.980,0.976,3,214
2KpThOF_QmE,1098,0.084,0.077,0.340,0.738,3,35
Hi8QeP_VPu0,1563,0.457,0.148,0.832,0.995,3,219
rk8Xm0EAOWs,1137,0.671,0.369,0.764,0.685,3,106
b5pRYl_djbs,0911,0.043,0.027,0.770,0.990,3,5
0wBYFahr3uI,1116,0.318,0.141,0.889,0.897,3,145
jBs_XYHI7gM,1691,0.413,0.272,0.826,0.998,3,219
cam6-p2p-2,00086,0.168,0.229,0.505,0.661,3,0
yvgCGJ6vfkY,1305,0.049,0.028,0.626,1.000,3,306
-ZFgsrolSxo,1436,0.208,0.124,0.710,0.900,3,142
cam13-p2p-2,01041,0.656,0.678,0.887,0.996,3,0
cam6-p2p-2,00086,0.168,0.229,0.505,0.661,3,0
5LrOQEt_XVM,1630,0.055,0.185,0.399,0.988,3,287
cam5-p2p-2,00006,0.481,0.007,0.733,0.309,3,0
oq_bufAhyl8,0965,0.058,0.425,0.192,0.652,3,26
qsTqtWVVSLM,1121,0.353,0.013,0.819,0.980,3,63
5LrOQEt_XVM,1053,0.185,0.055,0.695,0.862,3,25
cam6-p2p-2,00241,0.733,0.000,0.993,0.409,3,0
cam13-xfr-2,00262,0.790,0.738,1.000,1.000,3,0
cam13-xfr-2,00188,0.469,0.003,0.736,0.343,3,0
xp67EC-Hvwk,1559,0.638,0.182,0.886,0.967,3,215
UsLnxI_zGpY,1282,0.005,0.145,0.602,0.987,3,275
PmElx9ZVByw,1302,0.490,0.355,0.823,0.898,3,309
cam6-p2p-2,00336,0.232,0.536,0.558,0.909,3,0
pieVIsGmLsc,0995,0.265,0.126,0.785,0.888,3,56
cam13-p2p-2,00288,0.381,0.579,0.669,0.987,3,0
Db19rWN5BGo,1612,0.108,0.198,0.597,0.991,3,402
-ZFgsrolSxo,1180,0.167,0.105,0.815,0.997,3,116
J4bt4y9ShTA,1436,0.056,0.356,0.258,0.982,3,237
9HOMUW7QNFc,0977,0.361,0.271,0.653,0.950,3,26
qpoWHELxL-4,1282,0.338,0.035,0.849,0.965,3,231
cam13-p2p-2,00565,0.340,0.002,0.558,0.247,3,0
cam13-p2p-2,00546,0.330,0.433,0.551,0.888,3,0
cam6-p2p-2,00086,0.560,0.113,0.880,0.549,3,0
cam6-p2p-2,00094,0.716,0.534,0.983,0.937,3,0
K_SpqDJnlps,0925,0.000,0.001,0.436,0.989,3,0
_ithRWANKB0,1396,0.816,0.534,1.000,1.000,3,607
PcFEhUKhN6g,1265,0.074,0.174,0.429,0.948,3,87
cam13-p2p-2,00546,0.330,0.433,0.551,0.888,3,0
cam6-p2p-2,00241,0.733,0.000,0.993,0.409,3,0
cam13-xfr-1,00739,0.740,0.000,1.000,0.284,3,0
7nHkh4sP5Ks,0908,0.000,0.193,0.472,0.714,3,1
phVLLTMzmKk,0941,0.234,0.331,0.446,0.699,3,17
3_VjIRdXVdM,1134,0.232,0.112,0.940,0.885,3,107
hbYvDvJrpNk,1419,0.607,0.202,0.682,0.720,3,668
cam13-xfr-2,00798,0.812,0.000,1.000,0.376,3,0
HVAmkvLrthQ,1124,0.244,0.227,0.791,0.789,3,165
cam11-xfr-1,00082,0.000,0.364,0.202,0.831,3,0
