cam13-xfr-1,00006,0.724,0.431,1.000,0.903,3,0
cam13-xfr-1,00006,0.752,0.006,0.991,0.254,3,0
cam13-xfr-1,00015,0.775,0.009,0.994,0.356,3,0
cam13-xfr-1,00015,0.765,0.353,0.994,0.760,3,0
cam13-xfr-1,00026,0.767,0.428,0.990,0.826,3,0
cam13-xfr-1,00031,0.860,0.227,1.000,0.598,2,0
cam13-xfr-1,00037,0.801,0.003,0.995,0.338,2,0
cam13-xfr-1,00039,0.780,0.143,0.995,0.609,2,0
cam13-xfr-1,00042,0.841,0.238,0.997,0.660,2,0
cam13-xfr-1,00046,0.824,0.261,0.996,0.718,2,0
cam13-xfr-1,00049,0.806,0.228,0.998,0.629,2,0
cam13-xfr-1,00053,0.752,0.228,0.997,0.764,2,0
cam13-xfr-1,00057,0.750,0.196,0.998,0.674,2,0
cam13-xfr-1,00060,0.758,0.165,0.999,0.680,2,0
cam13-xfr-1,00063,0.833,0.265,1.000,0.629,2,0
cam13-xfr-1,00064,0.795,0.175,1.000,0.592,2,0
cam13-xfr-1,00067,0.720,0.175,0.999,0.674,2,0
cam13-xfr-1,00069,0.799,0.185,0.995,0.621,2,0
cam13-xfr-1,00070,0.776,0.181,0.993,0.609,2,0
cam13-xfr-1,00072,0.718,0.172,0.994,0.705,2,0
cam13-xfr-1,00074,0.759,0.002,0.931,0.325,2,0
cam13-xfr-1,00076,0.812,0.186,0.999,0.610,2,0
cam13-xfr-1,00077,0.682,0.190,0.967,0.788,2,0
cam13-xfr-1,00082,0.685,0.177,0.934,0.806,2,0
cam13-xfr-1,00084,0.776,0.006,0.997,0.373,2,0
cam13-xfr-1,00085,0.699,0.179,0.995,0.665,2,0
cam13-xfr-1,00087,0.805,0.185,0.996,0.576,2,0
cam13-xfr-1,00090,0.740,0.007,0.957,0.307,3,0
cam13-xfr-1,00095,0.648,0.197,0.869,0.621,2,0
cam13-xfr-1,00098,0.608,0.165,0.863,0.790,2,0
cam13-xfr-1,00101,0.733,0.188,0.964,0.616,2,0
cam13-xfr-1,00103,0.621,0.179,0.918,0.784,2,0
cam13-xfr-1,00105,0.671,0.170,0.880,0.641,2,0
cam13-xfr-1,00106,0.771,0.002,0.948,0.344,3,0
cam13-xfr-1,00114,0.702,0.188,0.924,0.685,2,0
cam13-xfr-1,00114,0.512,0.205,0.733,0.673,2,0
cam13-xfr-1,00117,0.695,0.144,0.990,0.810,2,0
cam13-xfr-1,00119,0.536,0.218,0.780,0.685,2,0
cam13-xfr-1,00121,0.498,0.004,0.705,0.378,2,0
cam13-xfr-1,00125,0.671,0.170,0.951,0.760,2,0
cam13-xfr-1,00126,0.509,0.002,0.723,0.422,2,0
cam13-xfr-1,00128,0.487,0.197,0.685,0.777,2,0
cam13-xfr-1,00128,0.673,0.190,0.939,0.755,2,0
cam13-xfr-1,00130,0.540,0.000,0.830,0.435,2,0
cam13-xfr-1,00132,0.653,0.203,0.864,0.718,2,0
cam13-xfr-1,00135,0.512,0.002,0.705,0.411,2,0
cam13-xfr-1,00135,0.521,0.283,0.807,0.784,2,0
cam13-xfr-1,00138,0.648,0.199,0.845,0.618,2,0
cam13-xfr-1,00139,0.512,0.148,0.831,0.614,2,0
cam13-xfr-1,00141,0.424,0.175,0.617,0.815,2,0
cam13-xfr-1,00143,0.481,0.181,0.781,0.696,2,0
cam13-xfr-1,00145,0.588,0.139,0.821,0.709,2,0
cam13-xfr-1,00146,0.409,0.002,0.595,0.428,2,0
cam13-xfr-1,00147,0.415,0.165,0.614,0.821,2,0
cam13-xfr-1,00149,0.480,0.117,0.763,0.693,2,0
cam13-xfr-1,00152,0.509,0.002,0.697,0.409,2,0
cam13-xfr-1,00153,0.440,0.199,0.674,0.634,2,0
cam13-xfr-1,00155,0.410,0.249,0.637,0.841,2,0
cam13-xfr-1,00158,0.465,0.161,0.739,0.693,2,0
cam13-xfr-1,00159,0.398,0.002,0.595,0.400,2,0
cam13-xfr-1,00161,0.409,0.183,0.627,0.713,2,0
cam13-xfr-1,00163,0.557,0.172,0.794,0.799,2,0
cam13-xfr-1,00165,0.444,0.002,0.655,0.415,2,0
cam13-xfr-1,00167,0.465,0.005,0.637,0.446,2,0
cam13-xfr-1,00167,0.308,0.190,0.485,0.680,2,0
cam13-xfr-1,00169,0.484,0.218,0.688,0.762,2,0
cam13-xfr-1,00171,0.363,0.221,0.690,0.808,2,0
cam13-xfr-1,00173,0.387,0.216,0.610,0.737,2,0
cam13-xfr-1,00174,0.314,0.009,0.524,0.274,3,0
cam13-xfr-1,00176,0.314,0.331,0.639,0.826,2,0
cam13-xfr-1,00178,0.338,0.005,0.579,0.406,2,0
cam13-xfr-1,00180,0.409,0.205,0.674,0.828,2,0
cam13-xfr-1,00183,0.262,0.007,0.458,0.420,2,0
cam13-xfr-1,00185,0.253,0.219,0.518,0.729,2,0
cam13-xfr-1,00186,0.275,0.181,0.568,0.771,2,0
cam13-xfr-1,00192,0.349,0.207,0.523,0.652,2,0
cam13-xfr-1,00194,0.373,0.216,0.649,0.775,2,0
cam13-xfr-1,00196,0.460,0.005,0.654,0.398,2,0
cam13-xfr-1,00198,0.444,0.227,0.651,0.684,2,0
cam13-xfr-1,00199,0.273,0.005,0.517,0.380,2,0
cam13-xfr-1,00201,0.361,0.208,0.706,0.753,2,0
cam13-xfr-1,00204,0.345,0.013,0.518,0.457,2,0
cam13-xfr-1,00204,0.507,0.177,0.710,0.643,2,0
cam13-xfr-1,00206,0.284,0.247,0.528,0.991,2,0
cam13-xfr-1,00209,0.334,0.318,0.622,0.908,2,0
cam13-xfr-1,00209,0.489,0.009,0.830,0.393,3,0
cam13-xfr-1,00213,0.516,0.002,0.775,0.373,2,0
cam13-xfr-1,00215,0.503,0.208,0.773,0.708,2,0
cam13-xfr-1,00216,0.622,0.002,0.845,0.432,2,0
cam13-xfr-1,00217,0.434,0.187,0.736,0.742,2,0
cam13-xfr-1,00219,0.597,0.195,0.816,0.698,2,0
cam13-xfr-1,00220,0.508,0.000,0.764,0.400,2,0
cam13-xfr-1,00221,0.441,0.224,0.681,0.755,2,0
cam13-xfr-1,00224,0.635,0.147,0.863,0.742,2,0
cam13-xfr-1,00226,0.563,0.266,0.810,0.821,2,0
cam13-xfr-1,00228,0.496,0.008,0.711,0.413,2,0
cam13-xfr-1,00230,0.678,0.002,0.872,0.332,2,0
cam13-xfr-1,00231,0.537,0.158,0.764,0.819,2,0
cam13-xfr-1,00233,0.577,0.163,0.796,0.634,2,0
cam13-xfr-1,00235,0.691,0.000,0.866,0.311,2,0
cam13-xfr-1,00237,0.549,0.155,0.829,0.808,2,0
cam13-xfr-1,00240,0.799,0.158,0.977,0.545,2,0
cam13-xfr-1,00240,0.703,0.000,0.887,0.342,2,0
cam13-xfr-1,00242,0.638,0.163,0.909,0.726,2,0
cam13-xfr-1,00245,0.697,0.008,0.885,0.390,2,0
cam13-xfr-1,00246,0.765,0.174,0.965,0.598,2,0
cam13-xfr-1,00247,0.583,0.147,0.832,0.769,2,0
cam13-xfr-1,00248,0.782,0.008,0.987,0.361,2,0
cam13-xfr-1,00250,0.592,0.079,0.885,0.792,2,0
cam13-xfr-1,00252,0.682,0.147,0.967,0.690,2,0
cam13-xfr-1,00254,0.693,0.000,0.964,0.274,2,0
cam13-xfr-1,00255,0.687,0.153,0.992,0.629,2,0
cam13-xfr-1,00258,0.730,0.190,0.974,0.582,2,0
cam13-xfr-1,00261,0.727,0.008,0.980,0.311,2,0
cam13-xfr-1,00261,0.799,0.176,1.000,0.558,2,0
cam13-xfr-1,00265,0.777,0.200,0.995,0.621,2,0
cam13-xfr-1,00266,0.751,0.000,0.946,0.297,2,0
cam13-xfr-1,00267,0.836,0.187,0.996,0.529,2,0
cam13-xfr-1,00268,0.696,0.171,0.968,0.753,2,0
cam13-xfr-1,00270,0.685,0.000,0.956,0.361,2,0
cam13-xfr-1,00271,0.660,0.174,0.995,0.695,2,0
cam13-xfr-1,00272,0.749,0.002,0.962,0.361,2,0
cam13-xfr-1,00274,0.811,0.176,1.000,0.611,2,0
cam13-xfr-1,00275,0.672,0.190,0.979,0.703,2,0
cam13-xfr-1,00277,0.678,0.000,0.959,0.390,2,0
