b50s4AlOOKY,1433,0.190,0.281,0.368,0.757,3,316
Db19rWN5BGo,1426,0.213,0.189,0.355,0.691,3,276
HVAmkvLrthQ,1408,0.444,0.277,0.705,0.779,3,341
cam13-p2p-2,01220,0.483,0.387,0.741,0.740,3,0
cam6-p2p-2,00277,0.038,0.007,0.270,0.378,3,0
cam13-xfr-1,00026,0.767,0.428,0.990,0.826,3,0
cam6-p2p-2,00212,0.000,0.012,0.238,0.369,3,0
cam13-xfr-1,00006,0.724,0.431,1.000,0.903,3,0
jqZpiHlJUig,1041,0.000,0.426,0.098,0.747,3,141
yMtGmGa8KZ0,1247,0.126,0.062,0.806,0.979,3,83
sUVhd0YTKgw,1341,0.054,0.199,0.657,0.994,3,310
skiZueh4lfY,1692,0.070,0.405,0.441,0.989,3,292
HJzgJ9ZjvJk,1278,0.022,0.279,0.457,0.795,3,175
cam13-p2p-2,00633,0.000,0.603,0.296,0.947,3,0
cam5-p2p-2,00154,0.412,0.011,0.665,0.446,3,0
cam13-xfr-1,00884,0.351,0.326,0.592,0.890,3,0
rk8Xm0EAOWs,1137,0.671,0.369,0.764,0.685,3,106
C3qk4yAMANk,1293,0.369,0.073,0.786,0.976,3,156
UOfuzrwkclM,1172,0.639,0.696,0.985,0.899,3,239
cam6-p2p-2,00410,0.032,0.042,0.165,0.336,3,0
PmElx9ZVByw,1440,0.255,0.147,0.474,0.881,3,322
cam5-p2p-2,00185,0.011,0.279,0.282,0.713,3,0
9Rcxr3IEX4E,1757,0.049,0.153,0.527,0.977,3,677
VsYPP2I0aUQ,1112,0.700,0.380,0.780,0.969,3,86
gjasEUDkbuc,1515,0.252,0.547,0.353,0.870,3,392
Ie35yEssHko,1057,0.119,0.459,0.288,0.672,3,80
cam13-xfr-2,00256,0.690,0.516,1.000,0.904,3,0
cam6-p2p-2,00122,0.637,0.198,0.901,0.597,3,0
cam6-p2p-2,00058,0.047,0.058,0.296,0.426,3,0
cam13-xfr-1,00349,0.740,0.471,0.995,0.976,3,0
Ie35yEssHko,1498,0.461,0.433,0.865,0.985,3,233
cam6-p2p-2,00183,0.067,0.014,0.399,0.459,3,0
GBXK_SyfisM,1273,0.107,0.511,0.264,0.767,3,374
PmElx9ZVByw,1440,0.255,0.147,0.474,0.881,3,322
D-BJTU6NxZ8,1618,0.014,0.058,0.953,0.971,3,251
t0V4drbYDnc,1746,0.503,0.282,0.743,0.919,3,449
zR725veL-DI,1608,0.822,0.009,0.958,0.568,3,278
-XpUuIgyUHE,1574,0.014,0.147,0.476,0.958,3,430
cam13-xfr-1,00586,0.490,0.005,0.752,0.258,3,0
cam13-p2p-2,01115,0.320,0.442,0.607,0.786,3,0
miB-wo2PfLI,1720,0.299,0.248,0.542,0.549,3,738
cam13-xfr-2,00212,0.846,0.527,1.000,0.979,3,0
cam6-p2p-2,00214,0.015,0.336,0.381,0.852,3,0
bAVXp1oGjHA,1233,0.450,0.087,0.981,0.984,3,151
NEQ7Wpf-EtI,1688,0.003,0.086,0.197,0.641,3,976
Kb1fduj-jdY,1589,0.020,0.053,0.327,1.000,3,809
cam13-p2p-2,00511,0.720,0.007,0.993,0.243,3,0
S0tkhGJjwLA,1529,0.213,0.127,0.375,0.962,3,225
cam5-p2p-2,00131,0.005,0.444,0.273,0.735,3,0
cam13-p2p-2,00573,0.559,0.311,0.873,0.696,3,0
g1wyIcLPbq0,1511,0.410,0.073,1.000,0.978,3,384
1ReZIMmD_8E,1704,0.555,0.190,0.836,0.987,3,307
PcFEhUKhN6g,1750,0.000,0.143,0.385,0.886,3,264
4Y5qi1gD2Sw,1280,0.381,0.089,0.837,0.906,3,130
T-Fc9ctuNVI,1344,0.083,0.145,0.298,0.561,3,240
HVAmkvLrthQ,1480,0.592,0.254,0.691,0.466,3,393
cam5-p2p-2,00151,0.470,0.000,0.712,0.404,3,0
cam13-xfr-2,00798,0.812,0.000,1.000,0.376,3,0
D8Vhxbho1fY,1290,0.489,0.119,0.947,0.980,3,262
5LrOQEt_XVM,1266,0.307,0.029,0.572,0.970,3,131
cam11-xfr-1,00133,0.000,0.682,0.284,0.991,3,0
jBs_XYHI7gM,0928,0.248,0.175,0.422,0.902,3,12
7YpF6DntOYw,0958,0.192,0.049,0.670,0.999,3,73
cam13-xfr-1,00739,0.740,0.000,1.000,0.284,3,0
cam13-p2p-2,00631,0.012,0.620,0.336,0.996,3,0
cam13-xfr-1,00573,0.234,0.332,0.524,0.845,3,0
cam5-p2p-2,00189,0.175,0.680,0.482,0.992,3,0
Ytga8ciKWJc,1105,0.620,0.047,0.993,0.946,3,97
pGP_oIdKmRY,1617,0.266,0.732,0.399,0.994,3,282
