CPT300_Lane34Divest_04162021_Exp1,00005,0.898,0.418,1.000,0.908,3,0
CPT300_Lane34Divest_04162021_Exp1,00006,0.897,0.429,1.000,0.934,3,1
CPT300_Lane34Divest_04162021_Exp1,00007,0.181,0.381,0.457,0.994,3,2
CPT300_Lane34Divest_04162021_Exp1,00007,0.897,0.404,1.000,0.918,3,3
CPT300_Lane34Divest_04162021_Exp1,00008,0.139,0.396,0.458,0.989,3,4
CPT300_Lane34Divest_04162021_Exp1,00008,0.900,0.390,1.000,0.917,3,5
CPT300_Lane34Divest_04162021_Exp1,00009,0.885,0.409,1.000,0.922,3,6
CPT300_Lane34Divest_04162021_Exp1,00009,0.067,0.409,0.463,0.994,3,7
CPT300_Lane34Divest_04162021_Exp1,00010,0.885,0.428,0.997,0.907,3,8
CPT300_Lane34Divest_04162021_Exp1,00010,0.035,0.415,0.423,0.982,3,9
CPT300_Lane34Divest_04162021_Exp1,00018,0.851,0.464,0.997,0.930,3,10
CPT300_Lane34Divest_04162021_Exp1,00019,0.824,0.505,0.977,0.939,3,11
CPT300_Lane34Divest_04162021_Exp1,00020,0.738,0.504,0.961,0.980,3,12
CPT300_Lane34Divest_04162021_Exp1,00021,0.086,0.742,0.424,0.996,3,13
CPT300_Lane34Divest_04162021_Exp1,00021,0.705,0.480,0.959,0.993,3,14
CPT300_Lane34Divest_04162021_Exp1,00022,0.727,0.505,0.903,0.984,3,15
CPT300_Lane34Divest_04162021_Exp1,00023,0.711,0.501,0.921,0.963,3,16
CPT300_Lane34Divest_04162021_Exp1,00024,0.716,0.510,0.930,0.953,3,17
CPT300_Lane34Divest_04162021_Exp1,00038,0.709,0.489,0.932,0.961,3,18
CPT300_Lane34Divest_04162021_Exp1,00039,0.721,0.510,0.926,0.969,3,19
CPT300_Lane34Divest_04162021_Exp1,00039,0.095,0.742,0.372,0.999,3,20
CPT300_Lane34Divest_04162021_Exp1,00040,0.053,0.726,0.321,0.998,3,21
CPT300_Lane34Divest_04162021_Exp1,00040,0.723,0.520,0.919,0.960,3,22
CPT300_Lane34Divest_04162021_Exp1,00041,0.701,0.511,0.910,0.977,3,23
CPT300_Lane34Divest_04162021_Exp1,00042,0.701,0.532,0.913,0.973,3,24
CPT300_Lane34Divest_04162021_Exp1,00043,0.711,0.505,0.901,0.993,3,25
CPT300_Lane34Divest_04162021_Exp1,00044,0.707,0.491,0.914,0.961,3,26
CPT300_Lane34Divest_04162021_Exp1,00072,0.337,0.409,0.620,0.976,3,27
CPT300_Lane34Divest_04162021_Exp1,00073,0.237,0.501,0.585,0.980,3,28
CPT300_Lane34Divest_04162021_Exp1,00074,0.500,0.491,0.748,0.977,3,29
CPT300_Lane34Divest_04162021_Exp1,00076,0.658,0.424,0.903,0.980,3,30
CPT300_Lane34Divest_04162021_Exp1,00077,0.574,0.483,0.859,0.982,3,31
CPT300_Lane34Divest_04162021_Exp1,00078,0.486,0.530,0.853,0.982,3,32
CPT300_Lane34Divest_04162021_Exp1,00080,0.367,0.597,0.568,0.992,3,33
CPT300_Lane34Divest_04162021_Exp1,00104,0.072,0.759,0.300,1.000,3,34
CPT300_Lane34Divest_04162021_Exp1,00105,0.061,0.742,0.288,0.993,3,35
CPT300_Lane34Divest_04162021_Exp1,00117,0.373,0.466,0.634,0.995,3,36
CPT300_Lane34Divest_04162021_Exp1,00118,0.380,0.512,0.628,0.977,3,37
CPT300_Lane34Divest_04162021_Exp1,00119,0.374,0.516,0.598,0.995,3,38
CPT300_Lane34Divest_04162021_Exp1,00157,0.346,0.403,0.573,0.982,3,39
CPT300_Lane34Divest_04162021_Exp1,00158,0.301,0.436,0.559,0.980,3,40
CPT300_Lane34Divest_04162021_Exp1,00159,0.232,0.453,0.529,0.983,3,41
CPT300_Lane34Divest_04162021_Exp1,00161,0.198,0.479,0.494,0.995,3,42
CPT300_Lane34Divest_04162021_Exp1,00162,0.856,0.477,1.000,0.917,3,43
CPT300_Lane34Divest_04162021_Exp1,00162,0.189,0.493,0.476,0.983,3,44
CPT300_Lane34Divest_04162021_Exp1,00163,0.773,0.498,0.996,0.929,3,45
CPT300_Lane34Divest_04162021_Exp1,00164,0.794,0.446,0.976,0.922,3,46
CPT300_Lane34Divest_04162021_Exp1,00165,0.822,0.478,0.988,0.915,3,47
CPT300_Lane34Divest_04162021_Exp1,00166,0.228,0.484,0.438,0.979,3,48
CPT300_Lane34Divest_04162021_Exp1,00208,0.714,0.469,0.936,0.961,3,49
CPT300_Lane34Divest_04162021_Exp1,00208,0.477,0.493,0.688,0.978,3,50
CPT300_Lane34Divest_04162021_Exp1,00209,0.718,0.479,0.910,0.946,3,51
CPT300_Lane34Divest_04162021_Exp1,00210,0.710,0.520,0.890,0.939,3,52
CPT300_Lane34Divest_04162021_Exp1,00236,0.030,0.742,0.425,0.993,3,53
CPT300_Lane34Divest_04162021_Exp1,00237,0.025,0.725,0.338,0.990,3,54
CPT300_Lane34Divest_04162021_Exp1,00239,0.405,0.536,0.707,0.994,3,55
CPT300_Lane34Divest_04162021_Exp1,00240,0.390,0.536,0.706,0.987,3,56
CPT300_Lane34Divest_04162021_Exp1,00241,0.657,0.495,0.843,0.961,3,57
CPT300_Lane34Divest_04162021_Exp1,00241,0.408,0.546,0.645,0.979,3,58
CPT300_Lane34Divest_04162021_Exp1,00243,0.348,0.526,0.559,0.956,3,59
CPT300_Lane34Divest_04162021_Exp1,00243,0.738,0.466,0.940,0.903,3,60
CPT300_Lane34Divest_04162021_Exp1,00244,0.387,0.516,0.632,0.963,3,61
CPT300_Lane34Divest_04162021_Exp1,00245,0.545,0.483,0.771,0.928,3,62
